timestamp,machine_id,temperature_c,vibration_mms,pression_bar,courant_a,statut_capteur
20/01/2024 15:15,M003,56.07,2.895,4.52,8.39,OK
2024-01-20T15:20:00,M003,57.71,1.774,4.828,11.41,OK
20/01/2024 15:25,M003,67.67,1.932,3.824,13.61,OK
2024-01-20T15:30:00,M003,73.68,1.284,4.477,13.58,OK
20/01/2024 15:35,M003,68.38,2.731,4.28,14.68,OK
2024-01-20T15:40:00,M003,54.64,2.146,4.251,10.59,OK
20/01/2024 15:45,M003,62.55,2.468,4.813,9.86,OK
2024-01-20T15:50:00,M003,51.13,3.419,4.908,13.31,OK
20/01/2024 15:55,M003,70.88,1.7,4.893,10.51,OK
2024-01-20T16:00:00,M003,84.79,3.512,4.906,12.43,OK
20/01/2024 16:05,M003,70.27,2.296,4.639,9.95,OK
2024-01-20T16:10:00,M003,45.45,3.341,3.786,11.09,OK
20/01/2024 16:15,M003,66.05,2.41,4.376,11.01,OK
2024-01-20T16:20:00,M003,64.85,1.192,4.721,11.97,OK
20/01/2024 16:25,M003,59.7,1.507,4.575,11.77,OK
2024-01-20T16:30:00,M003,44.55,2.291,4.946,12.44,OK
20/01/2024 16:35,M003,69.79,1.169,4.653,12.45,OK
2024-01-20T16:40:00,M003,74.48,2.924,4.549,12.95,OK
20/01/2024 16:45,M003,56.16,3.156,4.102,11.32,OK
2024-01-20T16:50:00,M003,56.06,1.313,4.332,12.97,OK
20/01/2024 16:55,M003,61.83,2.272,5.012,14.06,OK
2024-01-20T17:00:00,M003,82.43,2.426,4.348,9.67,OK
20/01/2024 17:05,M003,62.17,3.051,4.901,10.01,OK
2024-01-20T17:10:00,M003,57.34,2.828,3.622,13.41,OK
20/01/2024 17:15,M003,61.01,2.169,4.086,13.58,OK
2024-01-20T17:20:00,M003,70.79,1.368,3.693,11.35,OK
20/01/2024 17:25,M003,44.77,2.501,3.361,13.21,OK
2024-01-20T17:30:00,M003,62.68,2.396,3.585,11.23,OK
20/01/2024 17:35,M003,61.52,1.844,4.418,,OK
2024-01-20T17:40:00,M003,63.92,4.194,5.227,11.96,OK
20/01/2024 17:45,M003,58.04,2.638,3.699,12.24,OK
2024-01-20T17:50:00,M003,51.69,1.98,4.511,14.78,OK
20/01/2024 17:55,M003,74.32,2.052,4.387,16.96,OK
2024-01-20T18:00:00,M003,46.62,3.166,4.525,9.27,OK
20/01/2024 18:05,M003,80.65,3.451,4.388,10.87,OK
2024-01-20T18:10:00,M003,68.48,2.994,4.162,10.61,OK
20/01/2024 18:15,M003,71.81,3.313,3.379,14.76,OK
2024-01-20T18:20:00,M003,65.63,1.509,4.784,14.38,OK
20/01/2024 18:25,M003,76.78,2.464,5.012,13.78,OK
2024-01-20T18:30:00,M003,70.36,1.579,4.485,11.21,OK
20/01/2024 18:35,M003,78.05,3.143,4.526,12.43,OK
2024-01-20T18:40:00,M003,73.46,3.218,3.821,8.82,OK
20/01/2024 18:45,M003,76.18,1.708,4.249,13.46,OK
2024-01-20T18:50:00,M003,57.85,2.02,,12.78,OK
20/01/2024 18:55,M003,61.19,1.729,3.993,11.07,OK
2024-01-20T19:00:00,M003,65.16,2.68,4.445,13.56,OK
20/01/2024 19:05,M003,65.03,2.419,5.574,11.6,OK
2024-01-20T19:10:00,M003,70.75,2.531,4.607,8.3,OK
20/01/2024 19:15,M003,57.5,2.239,3.937,14.56,OK
2024-01-20T19:20:00,M003,64.94,3.966,5.893,15.47,OK
20/01/2024 19:25,M003,71.27,3.268,4.686,9.27,OK
2024-01-20T19:30:00,M003,125.51,2.385,4.089,12.53,OK
20/01/2024 19:35,M003,-11.38,1.276,4.45,14.98,OK
2024-01-20T19:40:00,M003,85.45,1.144,3.65,9.36,OK
20/01/2024 19:45,M003,55.85,1.206,4.09,7.76,OK
2024-01-20T19:50:00,M003,113.46,2.851,4.936,11.53,OK
20/01/2024 19:55,M003,67.27,2.369,3.882,12.18,OK
2024-01-20T20:00:00,M003,56.14,3.486,3.793,14.58,OK
20/01/2024 20:05,M003,73.28,3.073,4.971,16.57,OK
2024-01-20T20:10:00,M003,84.4,0.716,5.598,13.35,OK
20/01/2024 20:15,M003,60.97,1.843,4.775,8.51,OK
2024-01-20T20:20:00,M003,54.34,1.157,5.384,12.91,OK
20/01/2024 20:25,M003,42.65,2.178,,11.72,OK
2024-01-20T20:30:00,M003,63.55,2.748,4.732,13.91,OK
20/01/2024 20:35,M003,66.63,2.56,5.065,8.22,OK
2024-01-20T20:40:00,M003,83.14,2.486,4.246,13.85,OK
20/01/2024 20:45,M003,83.61,1.561,4.024,15.17,OK
2024-01-20T20:50:00,M003,58.37,4.348,4.447,12.44,OK
20/01/2024 20:55,M003,73.08,2.622,4.676,14.34,OK
2024-01-20T21:00:00,M003,53.49,3.758,4.386,13.57,OK
20/01/2024 21:05,M003,65.73,3.154,4.604,7.68,OK
2024-01-20T21:10:00,M003,63.7,2.988,3.874,12.33,OK
20/01/2024 21:15,M003,56.24,2.988,4.649,12.67,OK
2024-01-20T21:20:00,M003,63.8,2.056,4.879,9.87,OK
20/01/2024 21:25,M003,73.43,2.028,4.638,12.63,OK
2024-01-20T21:30:00,M003,75.96,2.42,4.11,8.71,OK
20/01/2024 21:35,M003,63.55,2.37,3.694,12.05,OK
2024-01-20T21:40:00,M003,64.13,0.538,4.548,12.89,OK
20/01/2024 21:45,M003,46.61,2.487,4.214,16.89,OK
2024-01-20T21:50:00,M003,67.74,2.957,5.31,10.19,OK
20/01/2024 21:55,M003,62.35,1.458,5.209,13.48,OK
2024-01-20T22:00:00,M003,64.1,1.644,3.566,9.56,OK
20/01/2024 22:05,M003,60.19,2.552,4.368,14.3,OK
2024-01-20T22:10:00,M003,55.51,2.829,4.121,11.9,OK
20/01/2024 22:15,M003,56.27,2.366,3.906,13.15,OK
2024-01-20T22:20:00,M003,128.19,2.776,4.415,10.19,OK
20/01/2024 22:25,M003,51.73,2.606,4.105,13.08,OK
2024-01-20T22:30:00,M003,67.91,2.192,4.043,10.82,OK
20/01/2024 22:35,M003,70.6,2.472,3.991,11.75,OK
2024-01-20T22:40:00,M003,63.62,2.475,5.163,9.78,OK
20/01/2024 22:45,M003,66.77,2.518,4.401,11.29,OK
2024-01-20T22:50:00,M003,62.7,2.381,4.469,12.55,OK
20/01/2024 22:55,M003,76.42,2.773,5.131,11.96,OK
2024-01-20T23:00:00,M003,65.54,3.258,4.342,14.47,OK
20/01/2024 23:05,M003,67.78,2.848,4.66,10.85,OK
2024-01-20T23:10:00,M003,73.04,0.653,4.138,15.19,OK
20/01/2024 23:15,M003,64.76,1.391,4.252,11.32,OK
2024-01-20T23:20:00,M003,78.93,2.974,4.561,15.26,OK
20/01/2024 23:25,M003,58.35,1.848,4.6,12.66,OK
2024-01-20T23:30:00,M003,82.26,3.439,4.873,16.13,OK
20/01/2024 23:35,M003,63.03,1.318,5.036,12.32,OK
2024-01-20T23:40:00,M003,-8.36,3.16,4.473,8.87,OK
20/01/2024 23:45,M003,49.31,1.8,5.04,11.52,OK
2024-01-20T23:50:00,M003,73.72,3.398,4.089,11.99,OK
20/01/2024 23:55,M003,61.35,1.909,4.853,15.26,OK
2024-01-21T00:00:00,M003,66.44,1.726,4.132,8.48,OK
21/01/2024 00:05,M003,67.61,2.564,4.15,10.19,OK
2024-01-21T00:10:00,M003,60.12,1.326,5.016,12.44,OK
21/01/2024 00:15,M003,75.73,1.742,3.384,12.63,OK
2024-01-21T00:20:00,M003,69.55,3.195,4.831,14.5,OK
21/01/2024 00:25,M003,56.48,-1.082,4.599,8.07,OK
2024-01-21T00:30:00,M003,51.56,2.318,4.584,10.57,OK
21/01/2024 00:35,M003,72.81,2.104,5.309,,OK
2024-01-21T00:40:00,M003,62.59,1.281,3.963,11.88,OK
21/01/2024 00:45,M003,71.98,3.008,3.912,13.42,OK
2024-01-21T00:50:00,M003,62.5,2.146,5.055,11.74,OK
21/01/2024 00:55,M003,67.12,1.532,4.395,14.07,OK
2024-01-21T01:00:00,M003,73.05,2.722,5.107,10.68,OK
21/01/2024 01:05,M003,49.99,1.445,4.829,11.5,OK
2024-01-21T01:10:00,M003,81.86,2.622,4.665,11.89,OK
21/01/2024 01:15,M003,68.76,2.186,4.396,10.55,OK
2024-01-21T01:20:00,M003,,2.654,4.374,12.23,OK
21/01/2024 01:25,M003,78.48,1.338,5.493,11.13,OK
2024-01-21T01:30:00,M003,74.89,2.659,4.194,12.63,OK
21/01/2024 01:35,M003,63.1,1.078,5.02,12.53,OK
2024-01-21T01:40:00,M003,78.96,2.717,4.039,10.51,OK
21/01/2024 01:45,M003,58.61,2.428,4.054,13.1,OK
2024-01-21T01:50:00,M003,63.7,1.001,4.591,12.49,OK
21/01/2024 01:55,M003,88.44,2.489,4.424,10.82,OK
2024-01-21T02:00:00,M003,70.21,3.059,4.98,13.75,OK
21/01/2024 02:05,M003,75.84,2.145,4.361,12.23,OK
2024-01-21T02:10:00,M003,73.17,1.459,4.241,14.15,OK
21/01/2024 02:15,M003,51.14,2.157,3.864,14.84,OK
2024-01-21T02:20:00,M003,67.99,0.687,5.668,9.81,OK
21/01/2024 02:25,M003,67.07,2.753,3.759,15.37,OK
2024-01-21T02:30:00,M003,76.86,3.102,6.058,13.1,OK
21/01/2024 02:35,M003,80.01,2.125,4.835,12.62,OK
2024-01-21T02:40:00,M003,77.9,2.293,4.725,10.63,OK
21/01/2024 02:45,M003,60.27,3.39,3.747,12.68,OK
2024-01-21T02:50:00,M003,50.63,3.731,4.773,7.56,OK
21/01/2024 02:55,M003,70.0,3.085,3.724,9.79,OK
2024-01-21T03:00:00,M003,64.11,1.689,4.418,8.28,OK
21/01/2024 03:05,M003,54.48,3.489,5.049,,OK
2024-01-21T03:10:00,M003,58.04,2.994,3.779,14.72,OK
21/01/2024 03:15,M003,64.41,2.69,4.827,12.52,OK
2024-01-21T03:20:00,M003,67.58,2.748,4.319,13.19,OK
21/01/2024 03:25,M003,59.44,3.354,4.782,11.54,OK
2024-01-21T03:30:00,M003,64.84,1.012,3.829,12.02,OK
21/01/2024 03:35,M003,64.27,2.379,5.163,8.41,OK
2024-01-21T03:40:00,M003,67.75,1.589,4.847,14.11,OK
21/01/2024 03:45,M003,55.24,2.828,4.079,13.02,OK
2024-01-21T03:50:00,M003,58.02,1.847,4.111,13.57,OK
21/01/2024 03:55,M003,78.49,4.969,5.135,12.69,OK
2024-01-21T04:00:00,M003,62.41,3.102,4.286,11.08,OK
21/01/2024 04:05,M003,69.76,1.568,4.079,13.03,OK
2024-01-21T04:10:00,M003,52.82,3.267,4.761,11.41,OK
21/01/2024 04:15,M003,76.88,2.173,4.822,11.84,OK
2024-01-21T04:20:00,M003,76.52,2.574,4.222,14.27,OK
21/01/2024 04:25,M003,67.99,2.386,5.216,14.02,OK
2024-01-21T04:30:00,M003,58.86,1.039,4.499,11.04,OK
21/01/2024 04:35,M003,50.64,2.017,4.956,12.75,OK
2024-01-21T04:40:00,M003,87.74,1.598,4.955,14.15,OK
21/01/2024 04:45,M003,60.95,0.569,3.838,9.05,OK
2024-01-21T04:50:00,M003,50.66,2.076,5.079,12.23,OK
21/01/2024 04:55,M003,59.03,2.291,5.011,12.23,OK
2024-01-21T05:00:00,M003,68.99,1.324,,8.63,OK
21/01/2024 05:05,M003,52.53,3.363,3.294,10.08,OK
2024-01-21T05:10:00,M003,59.1,2.798,4.617,9.55,OK
21/01/2024 05:15,M003,50.59,2.582,4.045,11.74,OK
2024-01-21T05:20:00,M003,79.43,2.912,3.817,12.43,OK
21/01/2024 05:25,M003,64.17,2.937,4.422,9.16,OK
2024-01-21T05:30:00,M003,50.48,2.714,3.41,10.57,OK
21/01/2024 05:35,M003,56.0,3.736,4.448,11.62,OK
2024-01-21T05:40:00,M003,58.55,0.824,5.046,15.68,OK
21/01/2024 05:45,M003,65.23,2.926,4.775,10.87,OK
2024-01-21T05:50:00,M003,55.88,2.201,5.086,11.89,OK
21/01/2024 05:55,M003,61.35,3.62,4.341,12.63,OK
2024-01-21T06:00:00,M003,58.63,2.795,4.727,15.47,OK
21/01/2024 06:05,M003,50.63,2.409,3.956,12.31,OK
2024-01-21T06:10:00,M003,55.85,3.653,3.527,15.56,OK
21/01/2024 06:15,M003,57.28,2.354,3.944,8.98,OK
2024-01-21T06:20:00,M003,52.81,2.835,4.13,13.45,OK
21/01/2024 06:25,M003,50.57,1.996,4.11,10.39,OK
2024-01-21T06:30:00,M003,59.05,2.605,5.114,11.5,OK
21/01/2024 06:35,M003,73.65,4.152,4.424,11.11,OK
2024-01-21T06:40:00,M003,63.52,3.188,5.571,9.86,OK
21/01/2024 06:45,M003,33.17,2.841,5.262,14.2,OK
2024-01-21T06:50:00,M003,-5.77,1.401,3.996,10.01,OK
21/01/2024 06:55,M003,58.07,4.386,5.013,10.69,OK
2024-01-21T07:00:00,M003,79.38,1.523,5.023,11.53,OK
21/01/2024 07:05,M003,73.07,2.557,4.32,10.65,OK
2024-01-21T07:10:00,M003,61.93,2.869,4.51,12.58,OK
21/01/2024 07:15,M003,63.05,3.005,4.17,8.22,OK
2024-01-21T07:20:00,M003,53.59,1.935,5.692,10.19,OK
21/01/2024 07:25,M003,71.52,3.036,5.308,10.48,OK
2024-01-21T07:30:00,M003,81.17,1.518,4.354,10.27,OK
21/01/2024 07:35,M003,57.73,3.826,5.281,14.75,OK
2024-01-21T07:40:00,M003,58.97,1.473,4.277,11.13,OK
21/01/2024 07:45,M003,84.74,2.085,4.975,11.02,OK
2024-01-21T07:50:00,M003,65.86,2.957,4.628,12.35,OK
21/01/2024 07:55,M003,-15.35,2.363,4.456,14.04,OK
2024-01-21T08:00:00,M003,51.36,3.713,3.99,10.7,OK
21/01/2024 08:05,M003,82.04,3.507,4.209,12.51,OK
2024-01-21T08:10:00,M003,69.74,2.895,4.805,9.44,OK
21/01/2024 08:15,M003,54.5,1.925,4.535,12.64,OK
2024-01-21T08:20:00,M003,68.37,2.4,4.334,11.92,OK
21/01/2024 08:25,M003,56.68,1.332,5.228,9.89,OK
2024-01-21T08:30:00,M003,45.8,1.827,4.565,8.56,OK
21/01/2024 08:35,M003,61.55,2.305,4.501,14.39,OK
2024-01-21T08:40:00,M003,64.91,3.203,4.231,13.83,OK
21/01/2024 08:45,M003,49.33,2.84,4.648,13.06,OK
2024-01-21T08:50:00,M003,52.43,2.284,4.796,14.59,OK
21/01/2024 08:55,M003,54.98,1.893,4.574,13.07,OK
2024-01-21T09:00:00,M003,62.96,3.112,4.794,10.12,OK
21/01/2024 09:05,M003,66.29,2.038,4.17,12.4,OK
2024-01-21T09:10:00,M003,50.57,3.044,3.958,15.05,OK
21/01/2024 09:15,M003,59.18,2.914,4.371,10.92,OK
2024-01-21T09:20:00,M003,60.29,3.354,4.713,11.4,OK
21/01/2024 09:25,M003,47.62,1.815,5.016,12.77,OK
2024-01-21T09:30:00,M003,67.25,2.145,5.618,15.03,OK
21/01/2024 09:35,M003,70.97,2.498,4.822,13.35,OK
2024-01-21T09:40:00,M003,68.12,2.254,3.485,10.29,OK
21/01/2024 09:45,M003,51.78,1.961,5.086,12.21,OK
2024-01-21T09:50:00,M003,70.98,1.954,4.708,12.21,OK
21/01/2024 09:55,M003,63.99,1.476,4.154,13.3,OK
2024-01-21T10:00:00,M003,74.83,1.882,4.912,9.25,OK
21/01/2024 10:05,M003,69.78,3.059,4.711,9.31,OK
2024-01-21T10:10:00,M003,68.12,3.213,4.258,11.78,OK
21/01/2024 10:15,M003,62.18,2.736,4.561,11.96,OK
2024-01-21T10:20:00,M003,74.56,2.304,4.052,10.3,OK
21/01/2024 10:25,M003,53.57,2.415,4.4,12.15,OK
2024-01-21T10:30:00,M003,52.36,3.628,3.847,12.05,OK
21/01/2024 10:35,M003,92.42,3.184,4.713,15.67,OK
2024-01-21T10:40:00,M003,45.57,0.41,4.685,11.21,OK
21/01/2024 10:45,M003,53.09,1.818,5.067,9.67,OK
2024-01-21T10:50:00,M003,73.04,2.085,5.002,14.91,OK
21/01/2024 10:55,M003,48.73,3.725,4.17,10.9,OK
2024-01-21T11:00:00,M003,72.36,3.006,4.693,12.84,OK
21/01/2024 11:05,M003,77.27,1.349,4.711,14.26,OK
2024-01-21T11:10:00,M003,78.46,-1.239,4.1,15.38,OK
21/01/2024 11:15,M003,65.67,4.798,4.954,12.31,OK
2024-01-21T11:20:00,M003,53.27,3.159,4.342,9.67,OK
21/01/2024 11:25,M003,55.86,1.805,4.177,12.82,OK
2024-01-21T11:30:00,M003,77.65,3.701,4.416,11.76,OK
21/01/2024 11:35,M003,46.34,2.768,3.657,9.88,OK
2024-01-21T11:40:00,M003,73.23,1.961,3.615,13.91,OK
21/01/2024 11:45,M003,48.92,2.539,4.791,13.72,OK
2024-01-21T11:50:00,M003,64.05,2.306,4.169,14.74,OK
21/01/2024 11:55,M003,58.77,1.939,3.889,12.43,OK
2024-01-21T12:00:00,M003,60.57,1.526,3.687,8.69,OK
21/01/2024 12:05,M003,78.41,2.019,3.865,15.75,OK
2024-01-21T12:10:00,M003,59.61,2.46,4.116,9.19,OK
21/01/2024 12:15,M003,75.43,3.136,3.504,10.22,OK
2024-01-21T12:20:00,M003,57.8,1.479,4.829,10.95,OK
21/01/2024 12:25,M003,67.62,1.396,4.707,13.2,OK
2024-01-21T12:30:00,M003,63.73,2.584,4.102,11.4,OK
21/01/2024 12:35,M003,51.27,2.237,5.153,13.25,OK
2024-01-21T12:40:00,M003,51.5,2.185,4.144,9.75,OK
21/01/2024 12:45,M003,62.37,1.765,4.481,11.53,OK
2024-01-21T12:50:00,M003,61.06,1.804,5.166,13.81,OK
21/01/2024 12:55,M003,121.71,1.602,4.327,14.24,OK
2024-01-21T13:00:00,M003,46.45,1.067,4.9,13.6,OK
21/01/2024 13:05,M003,56.71,2.77,4.848,12.92,OK
2024-01-21T13:10:00,M003,69.31,2.896,4.256,10.69,OK
21/01/2024 13:15,M003,62.51,3.831,4.361,10.39,OK
2024-01-21T13:20:00,M003,50.45,2.972,3.817,13.54,OK
21/01/2024 13:25,M003,68.6,2.472,3.102,12.17,OK
2024-01-21T13:30:00,M003,73.49,2.879,4.113,10.23,OK
21/01/2024 13:35,M003,55.02,2.201,4.619,13.78,OK
2024-01-21T13:40:00,M003,74.67,1.818,3.89,10.83,OK
21/01/2024 13:45,M003,59.04,3.018,4.807,14.8,OK
2024-01-21T13:50:00,M003,61.44,2.751,4.277,11.03,OK
21/01/2024 13:55,M003,59.67,1.479,4.996,10.69,OK
2024-01-21T14:00:00,M003,75.14,2.47,3.963,10.82,OK
21/01/2024 14:05,M003,63.37,1.834,4.471,11.39,OK
2024-01-21T14:10:00,M003,72.73,3.236,3.896,13.23,OK
21/01/2024 14:15,M003,60.14,2.158,3.546,11.73,OK
2024-01-21T14:20:00,M003,68.59,3.866,4.369,15.24,OK
21/01/2024 14:25,M003,54.13,3.443,3.9,11.83,OK
2024-01-21T14:30:00,M003,75.01,1.627,4.47,9.93,OK
21/01/2024 14:35,M003,61.93,1.967,4.71,12.44,OK
2024-01-21T14:40:00,M003,77.49,3.038,3.773,16.05,OK
21/01/2024 14:45,M003,64.48,2.545,4.915,11.97,OK
2024-01-21T14:50:00,M003,65.96,2.276,3.898,8.53,OK
21/01/2024 14:55,M003,87.86,2.544,4.143,10.27,OK
2024-01-21T15:00:00,M003,72.45,2.4,4.167,12.66,OK
21/01/2024 15:05,M003,66.95,3.306,4.608,8.22,OK
2024-01-21T15:10:00,M003,52.81,2.272,4.784,15.24,OK
21/01/2024 15:15,M003,57.45,2.875,4.76,11.18,OK
2024-01-21T15:20:00,M003,72.85,2.871,4.152,6.2,OK
21/01/2024 15:25,M003,61.68,3.495,4.765,16.92,OK
2024-01-21T15:30:00,M003,62.93,2.444,4.928,14.94,OK
21/01/2024 15:35,M003,54.18,2.625,4.202,10.82,OK
2024-01-21T15:40:00,M003,69.05,2.799,3.719,10.21,OK
21/01/2024 15:45,M003,66.04,1.981,4.329,11.81,OK
2024-01-21T15:50:00,M003,72.13,2.373,5.071,15.29,OK
21/01/2024 15:55,M003,77.38,1.773,5.367,12.03,OK
2024-01-21T16:00:00,M003,,3.05,3.433,9.16,OK
21/01/2024 16:05,M003,53.27,3.753,4.633,14.59,OK
2024-01-21T16:10:00,M003,49.88,0.973,4.684,13.0,OK
21/01/2024 16:15,M003,72.31,3.298,5.231,9.22,OK
2024-01-21T16:20:00,M003,66.2,2.465,4.583,10.61,OK
21/01/2024 16:25,M003,82.51,3.51,4.592,11.66,OK
2024-01-21T16:30:00,M003,65.25,2.708,4.322,11.69,OK
21/01/2024 16:35,M003,47.73,3.277,4.023,13.85,OK
2024-01-21T16:40:00,M003,52.34,2.416,4.217,14.2,OK
21/01/2024 16:45,M003,57.5,2.538,4.696,12.75,OK
2024-01-21T16:50:00,M003,82.41,3.271,3.914,14.17,OK
21/01/2024 16:55,M003,76.69,4.462,5.104,12.94,OK
2024-01-21T17:00:00,M003,59.64,2.078,4.633,9.98,OK
21/01/2024 17:05,M003,63.06,2.592,3.721,12.09,OK
2024-01-21T17:10:00,M003,51.38,1.92,4.634,10.96,OK
21/01/2024 17:15,M003,51.03,2.309,4.218,14.31,OK
2024-01-21T17:20:00,M003,76.19,2.089,5.33,10.62,OK
21/01/2024 17:25,M003,74.41,1.702,3.71,12.69,OK
2024-01-21T17:30:00,M003,62.24,2.906,4.437,10.73,OK
21/01/2024 17:35,M003,83.43,2.663,4.08,8.76,OK
2024-01-21T17:40:00,M003,69.34,1.784,4.849,12.18,OK
21/01/2024 17:45,M003,67.12,1.568,4.974,12.6,OK
2024-01-21T17:50:00,M003,67.18,3.194,3.814,14.05,OK
21/01/2024 17:55,M003,54.38,2.104,4.585,13.43,OK
2024-01-21T18:00:00,M003,74.44,4.294,5.358,9.56,OK
21/01/2024 18:05,M003,74.52,2.432,4.935,11.95,OK
2024-01-21T18:10:00,M003,67.41,2.535,5.282,9.86,OK
21/01/2024 18:15,M003,53.82,2.319,4.682,10.37,OK
2024-01-21T18:20:00,M003,75.89,1.372,3.816,12.59,OK
21/01/2024 18:25,M003,47.0,1.37,3.691,13.03,OK
2024-01-21T18:30:00,M003,57.26,3.61,4.218,8.85,OK
21/01/2024 18:35,M003,70.8,3.57,4.147,12.65,OK
2024-01-21T18:40:00,M003,60.92,1.713,5.357,12.6,OK
21/01/2024 18:45,M003,55.1,2.898,5.496,9.75,OK
2024-01-21T18:50:00,M003,78.84,3.566,4.839,11.73,OK
21/01/2024 18:55,M003,76.33,1.44,4.813,,OK
2024-01-21T19:00:00,M003,75.66,2.491,4.056,8.34,OK
21/01/2024 19:05,M003,68.32,2.08,4.755,14.07,OK
2024-01-21T19:10:00,M003,65.35,2.632,3.788,13.81,OK
21/01/2024 19:15,M003,82.38,3.486,3.942,11.65,OK
2024-01-21T19:20:00,M003,79.35,2.818,5.252,12.89,OK
21/01/2024 19:25,M003,64.16,2.972,4.652,9.76,OK
2024-01-21T19:30:00,M003,92.11,0.725,4.856,13.72,OK
21/01/2024 19:35,M003,63.75,3.06,3.269,12.35,OK
2024-01-21T19:40:00,M003,68.85,2.471,4.273,9.51,OK
21/01/2024 19:45,M003,78.9,4.227,4.24,12.63,OK
2024-01-21T19:50:00,M003,68.72,2.979,5.044,12.75,OK
21/01/2024 19:55,M003,62.36,2.239,4.974,10.99,OK
2024-01-21T20:00:00,M003,68.82,4.009,4.942,8.96,OK
21/01/2024 20:05,M003,64.95,2.443,4.563,11.03,OK
2024-01-21T20:10:00,M003,43.69,2.72,5.205,14.26,OK
21/01/2024 20:15,M003,75.03,1.394,4.101,13.38,OK
2024-01-21T20:20:00,M003,58.78,1.995,4.357,12.63,OK
21/01/2024 20:25,M003,53.49,1.925,5.374,10.62,OK
2024-01-21T20:30:00,M003,77.05,2.354,4.55,10.84,OK
21/01/2024 20:35,M003,68.78,1.525,5.144,10.18,OK
2024-01-21T20:40:00,M003,71.8,1.123,4.274,12.34,OK
21/01/2024 20:45,M003,63.74,2.585,4.562,12.44,OK
2024-01-21T20:50:00,M003,67.24,1.326,5.028,14.27,OK
21/01/2024 20:55,M003,61.99,3.082,5.165,9.02,OK
2024-01-21T21:00:00,M003,56.39,4.076,4.458,11.55,OK
21/01/2024 21:05,M003,71.85,2.682,3.811,10.67,OK
2024-01-21T21:10:00,M003,67.38,2.71,4.044,12.1,OK
21/01/2024 21:15,M003,82.22,0.723,4.306,13.33,OK
2024-01-21T21:20:00,M003,42.64,3.0,4.737,10.63,OK
21/01/2024 21:25,M003,76.79,2.44,4.117,13.43,OK
2024-01-21T21:30:00,M003,61.12,2.883,4.731,13.15,OK
21/01/2024 21:35,M003,60.17,1.563,4.647,11.37,OK
2024-01-21T21:40:00,M003,70.84,2.286,4.269,13.89,OK
21/01/2024 21:45,M003,56.12,3.485,3.558,12.97,OK
2024-01-21T21:50:00,M003,60.5,1.89,4.751,10.63,OK
21/01/2024 21:55,M003,70.95,2.241,3.654,10.49,OK
2024-01-21T22:00:00,M003,59.65,3.222,4.923,13.72,OK
21/01/2024 22:05,M003,57.94,3.057,5.58,10.9,OK
2024-01-21T22:10:00,M003,57.92,3.345,4.511,13.33,OK
21/01/2024 22:15,M003,68.51,1.929,4.243,9.79,OK
2024-01-21T22:20:00,M003,52.95,2.375,5.259,13.99,OK
21/01/2024 22:25,M003,72.56,1.782,4.363,8.83,OK
2024-01-21T22:30:00,M003,86.16,1.733,4.634,8.82,OK
21/01/2024 22:35,M003,65.03,1.737,4.833,11.06,OK
2024-01-21T22:40:00,M003,69.35,2.468,4.099,14.53,OK
21/01/2024 22:45,M003,67.65,3.77,5.259,14.12,OK
2024-01-21T22:50:00,M003,55.66,3.515,5.068,13.37,OK
21/01/2024 22:55,M003,68.16,2.932,5.622,13.1,OK
2024-01-21T23:00:00,M003,67.22,1.77,4.79,10.57,OK
21/01/2024 23:05,M003,82.72,1.684,4.333,9.06,OK
2024-01-21T23:10:00,M003,67.48,2.269,3.89,14.65,OK
21/01/2024 23:15,M003,77.42,2.827,4.565,14.29,OK
2024-01-21T23:20:00,M003,69.29,2.946,4.551,10.05,OK
21/01/2024 23:25,M003,59.91,2.692,5.131,12.41,OK
2024-01-21T23:30:00,M003,53.15,2.426,4.406,11.61,OK
21/01/2024 23:35,M003,68.08,2.671,4.138,9.95,OK
2024-01-21T23:40:00,M003,-19.37,2.059,3.604,9.18,OK
21/01/2024 23:45,M003,64.11,1.346,4.45,12.55,OK
2024-01-21T23:50:00,M003,58.67,2.268,4.144,11.68,OK
21/01/2024 23:55,M003,79.07,2.646,4.301,11.09,OK
2024-01-22T00:00:00,M003,60.59,2.398,4.398,11.79,OK
22/01/2024 00:05,M003,53.48,1.28,4.548,11.86,OK
2024-01-22T00:10:00,M003,64.35,2.33,4.045,12.64,OK
22/01/2024 00:15,M003,65.78,2.009,4.157,14.44,OK
2024-01-22T00:20:00,M003,57.65,3.569,5.225,13.87,OK
22/01/2024 00:25,M003,64.09,2.949,4.37,13.59,OK
2024-01-22T00:30:00,M003,48.05,0.1,4.858,11.07,OK
22/01/2024 00:35,M003,69.24,2.54,4.307,10.6,OK
2024-01-22T00:40:00,M003,54.5,1.591,4.371,10.64,OK
22/01/2024 00:45,M003,61.18,1.338,5.012,13.77,OK
2024-01-22T00:50:00,M003,58.23,0.668,4.235,13.53,OK
22/01/2024 00:55,M003,79.02,3.201,4.936,8.58,OK
2024-01-22T01:00:00,M003,61.97,3.311,4.796,14.0,OK
22/01/2024 01:05,M003,56.57,1.3,4.307,12.52,OK
2024-01-22T01:10:00,M003,85.9,3.395,3.927,12.04,OK
22/01/2024 01:15,M003,82.95,4.182,4.889,14.21,OK
2024-01-22T01:20:00,M003,73.36,2.335,4.189,12.56,OK
22/01/2024 01:25,M003,70.62,1.777,4.354,,OK
